,album,almond,altar,antenna,armor,bean,beanie,beet,bottle,bread,bun,butter,cabbage,can,coaster,coat,coin,deer,dryer,fire,foot,fossil,frame,gate,gift,goggles,graffiti,grill,hamster,handkerchief,jet,ketchup,knot,leash,leopard,lizard,lobster,man,meat,missile,mitten,money,napkin,net,notebook,organ,outlet,oyster,parachute,parrot,pea,peeler,pickle,pocket,puddle,raisin,raspberry,recorder,rock,root,rose,sandal,seal,ship,taxi,treasure,trumpet,van,volleyball,wall,whip,yacht
money,0.054556181855844876,0.04072425923021139,0.2126858030371439,0.05586380954536452,0.06607547847963824,0.051147323426678604,0.03980099502487555,0.15731265786844895,0.11529402707704406,0.1448986159251029,0.051147323426678604,0.15731265786844884,0.15924213099499496,0.10036652196564366,0.2654523410968298,0.25667423559516966,0.1264565834366591,0.1892236008349112,0.1346331024761711,0.195905997921198,0.2897183853922002,0.20573730761533715,0.08882762000916788,0.13292278538673197,0.24820045315563366,0.1674284747537953,0.1249060771882955,0.17961800392748728,0.16784638988264278,0.21932546069542647,0.2516934161983996,0.23438906189359576,0.13820286870242615,0.2262601857434,0.17255098120686052,0.21120161833917406,0.22569060338070046,0.057401767898054734,0.07073176874004916,0.07621422503192721,0.03574097509595531,0.0,0.07606426322689441,0.13855007588709312,0.14650216895521995,0.10636778488464926,0.14307188919650593,0.22375557664211798,0.14704297698731272,0.12322877007550503,0.1620921576695885,0.1257995157776759,0.13117002863186356,0.2055783018672993,0.10409074138709473,0.11165683200061693,0.1310769832640185,0.2021046690890811,0.22554201851638678,0.23822673487271395,0.2518679979192755,0.12572314562756426,0.21412364398861994,0.29113642907181725,0.2072205258888723,0.21913363134787345,0.10816923725483707,0.09826564225886247,0.11173282271778018,0.2500855861512983,0.22411982255554197,0.1433304779651513
napkin,0.09029320955171438,0.06887004251102513,0.14646242101524054,0.053579711862998924,0.13973521276131973,0.03942330445463427,0.06151409414385345,0.05882889426363158,0.09192319618616063,0.08734595293391156,0.05882889426363147,0.07823448407262878,0.08313433915609136,0.02672405154698898,0.15511044123712825,0.18279701257957126,0.08758889754029808,0.14785586752474167,0.1365375654456501,0.2058056403807289,0.15815566249056445,0.19203897371123535,0.10760180998964475,0.06218929873678403,0.09556983632087757,0.14153272928033833,0.09884307301730888,0.1484051064683478,0.06873605033760954,0.09489479863834904,0.12181793989471612,0.098142900321872,0.07517650762586181,0.1861618432936012,0.08184471980986063,0.14354346630805825,0.1186682918094053,0.0904739919354276,0.02363285261931558,0.0806752423585475,0.021489015368290842,0.07606426322689441,0.0,0.05523150529916998,0.0923177860015355,0.1308871518282897,0.08771646030219182,0.12924142100042812,0.10367129078457549,0.06924794273809742,0.11022355186284338,0.08402669678719288,0.06788676331515497,0.10493778784021779,0.08889825871161705,0.12759737097210533,0.14307079247915355,0.1565011071955369,0.1863709303029465,0.2161198528433167,0.2998480408101063,0.09525215370404116,0.17642049635380153,0.1481689259958051,0.08644083599274666,0.13428014346376804,0.0475050019323191,0.10415797817648542,0.13857276964635945,0.31833355724646095,0.195491427918141,0.09468668485349241
net,0.14020507571400675,0.09453616306092372,0.08402600298812446,0.04430808059558489,0.2041812458347907,0.08762433927979996,0.138550075887093,0.10452018484869252,0.11189020783883308,0.0802434655405464,0.08762433927979996,0.10452018484869252,0.14728486157014953,0.1060382928676763,0.19595116010239344,0.26776299942930204,0.1572366597205176,0.14516129032258052,0.1704386442156598,0.30851958719691674,0.18136067063898142,0.19760838339922537,0.16366365393191673,0.1377520181634173,0.16502159303837916,0.2163195995559033,0.1840062189111541,0.1940681754929624,0.08106765611312738,0.18355486326984438,0.07154997807261143,0.14257692829968616,0.053208560087207424,0.18772117246116693,0.051863335989714265,0.09194182379020688,0.08877401086709558,0.11830124459583213,0.07103281504567371,0.09067071759839551,0.0422073755402298,0.13855007588709312,0.05523150529916998,0.0,0.16031605682616346,0.178889562707662,0.0824500152614992,0.10647490422809414,0.14114089910315086,0.08228833479091635,0.22529922529883806,0.12361586325063556,0.14952738389453546,0.19306221887917807,0.10303678405818228,0.13608899294798749,0.1693646094075879,0.19083152776342716,0.301171382275921,0.24565773148754544,0.3141993141989713,0.058141850280230334,0.14952738389453568,0.1957872021600764,0.13876551188174446,0.09679304311897396,0.06605982621321427,0.12361586325063556,0.1714460954096344,0.36348648678858353,0.3354603825009329,0.1659445333160534
notebook,0.1675414148869191,0.14019491855643262,0.12672739535881072,0.13933673080110354,0.15418403886133947,0.13764259382968258,0.13357038363635965,0.12901901976797936,0.1265918113400042,0.10902172069166982,0.12039544570627614,0.11177187164457292,0.1110348934141745,0.10646226355277655,0.05408079245933395,0.03394081467026955,0.03394081467026944,0.1356194702622272,0.11349599225818663,0.20705580007059732,0.1157543982560223,0.2201955864688867,0.14352039029191932,0.06647994398132684,0.11647736593907254,0.1098545465463826,0.07893832507308163,0.11478668316373952,0.1668006440667632,0.12671987754849934,0.1916210918902066,0.12014259475707179,0.17352637044044372,0.2502204909646354,0.16182876904240961,0.20504260037922917,0.19765829025437154,0.24997395697691782,0.13223205378200698,0.1356841830450759,0.10061733357137193,0.14650216895521995,0.0923177860015355,0.16031605682616346,0.0,0.04403292461524155,0.08434137304033462,0.10171626166297898,0.07270348040390429,0.07142453135979054,0.16381719661770788,0.1590702376856563,0.06659060485726509,0.10293961101715832,0.10820343101793695,0.15007828799998812,0.14834203796793433,0.06626889444432871,0.09608640985056682,0.11996944285291677,0.1443710849111428,0.17840454081798218,0.2424914635163825,0.20643028582517564,0.13485758196308062,0.1542928147218363,0.08026580465095146,0.23063872809538777,0.14419749328977294,0.1658639797274727,0.12913642782319912,0.12521261086451618
organ,0.1538787817805799,0.11367089449815748,0.13166750449420406,0.10961511979407002,0.09033826504041087,0.15109574605607246,0.12322877007550492,0.20731457082057103,0.131496285961481,0.12144323050466754,0.12860821615027307,0.18482704091477165,0.14880892916627986,0.12622699591208963,0.11959372595757134,0.08978744366073099,0.0438171125324851,0.10375527432797094,0.05978567539604229,0.21114911783930013,0.22083202790929468,0.2136718677840792,0.13822807486313382,0.09582307967401171,0.21846566398695777,0.09261581676797803,0.08886911617533988,0.0775165586536668,0.219404259462731,0.19682549485539202,0.22868408205799962,0.21318128257921176,0.17561437998626095,0.22367624573985134,0.20408141461715879,0.1876099591481093,0.24111566586496636,0.2231014039326441,0.17767130063707604,0.11584917063001599,0.10554508041232002,0.10636778488464926,0.1308871518282897,0.178889562707662,0.04403292461524155,0.0,0.08560888504365327,0.13510003581226337,0.10145844536817239,0.10000000000000009,0.24781271329162047,0.18933553750747212,0.11220647676304929,0.18714834449770978,0.11671608404178646,0.09180680912423667,0.10236478288210582,0.0518043315360851,0.0826350554122739,0.12150697213922046,0.07878186234591722,0.15099370537569712,0.21763195764743737,0.3042613035019477,0.1895866962996604,0.1481354868051561,0.12833312605517233,0.21266401124826428,0.1167435040178767,0.10131521758798823,0.18126840260594035,0.10949118343446373
outlet,0.10921430162792545,0.10901742351161248,0.03639539696584493,0.055105532145449554,0.14144994898899377,0.13924847493673043,0.1287299961286651,0.12012066326865767,0.04668031766600267,0.0791598322806848,0.12012066326865778,0.10099285160058502,0.10139355663801308,0.10390931128128567,0.09296301305261567,0.12802099527767064,0.08891879775649003,0.1007097164503249,0.06085236658600102,0.15109129181516745,0.1270999292145667,0.09472218866980586,0.1203758979006776,0.07191589035794355,0.1430995790130375,0.1025375500278175,0.08287416887013332,0.10220173946775712,0.09736536787733618,0.1359816102780116,0.11034377037693377,0.11105238624804115,0.09342345243096406,0.12444048759840742,0.07394070112779216,0.09112669580719013,0.08905471893668004,0.20515896675127276,0.126902919982136,0.05376623547175052,0.08042607295956683,0.14307188919650593,0.08771646030219182,0.0824500152614992,0.08434137304033462,0.08560888504365327,0.0,0.0420823127672858,0.055731913105298236,0.03092768880041663,0.18047092365386797,0.08721668907223312,0.062350496705541825,0.11775000946052339,0.04617818481390745,0.08574996212772257,0.08460185417404176,0.0914070672222892,0.13299188165019304,0.15109129181516734,0.15171551746628442,0.05488906878375388,0.09853495740314644,0.18059455575210526,0.08399227453562563,0.07678775660485593,0.06552653513711348,0.14674603543708742,0.06866120046145863,0.1820240209099947,0.2222572913037163,0.0661407904529644
oyster,0.20395644702642513,0.2046291381546972,0.07158583490294501,0.12294866969055951,0.22984909850913382,0.19163166038870538,0.18122163563620663,0.1349040576089655,0.1272727272727272,0.09668649581162947,0.1916316603887055,0.1349040576089655,0.131968511980729,0.17147034568804276,0.0618465131923327,0.13025573679491265,0.10706255644277685,0.10647490422809414,0.1078520132270484,0.1557682351822619,0.057175911151625125,0.1142946579063222,0.12137104447700653,0.08983348863898621,0.09971144596886017,0.16349205199604266,0.09116068714013936,0.13410988097836185,0.110706339415231,0.118047104947827,0.09334593933506496,0.09090909090909072,0.16815372456877054,0.1296117202215108,0.10533084303028484,0.10151416042679029,0.11437536963141504,0.30104188302427526,0.1614019119704878,0.0859094698410866,0.12943040821459073,0.22375557664211798,0.12924142100042812,0.10647490422809414,0.10171626166297898,0.13510003581226337,0.0420823127672858,0.0,0.05034981201968891,0.04500628954270758,0.18983727784868032,0.13197741765366278,0.0948404406213692,0.15566830835882883,0.11220395462594102,0.09619887715037367,0.10534725573796344,0.09194794477949153,0.1803989581701384,0.15576823518226168,0.14719713457755823,0.10881265940709284,0.10417198247063308,0.11495574668097353,0.07911316414530345,0.050978108173414416,0.09572334496925816,0.19082640628731273,0.12984474254065992,0.23469194850827213,0.2160705040978147,0.12297312677225458
parachute,0.12488515977331949,0.1536449629976716,0.10626468011013668,0.1126890701781551,0.14671223541408873,0.13058672860822318,0.1081247858232357,0.08733233699669207,0.08500857800437178,0.08057201972331796,0.13058672860822318,0.08733233699669207,0.08035210303609752,0.1370084760492809,0.06860420629512554,0.10515750817276304,0.10515750817276293,0.11636611734651103,0.09077916714174794,0.11258505454761347,0.06908979002430837,0.09954134396509062,0.0662163930991928,0.06686875668770731,0.09630110081253807,0.1302300035741072,0.03584907218646527,0.12518859044447217,0.09773837017390952,0.09487453125828749,0.12381365513217502,0.07114507161049877,0.1709095608436818,0.11511354466350154,0.10840812493593333,0.14402359398374698,0.12145071162866017,0.24341919393837963,0.1070485301009434,0.07161265663464544,0.1031884775819184,0.14704297698731272,0.10367129078457549,0.14114089910315086,0.07270348040390429,0.10145844536817239,0.055731913105298236,0.05034981201968891,0.0,0.01902344035607806,0.096144036620326,0.08012537020448962,0.055096930768253616,0.10292918355633252,0.06821456253066727,0.0982391320927305,0.07225380178010643,0.08808066204019604,0.12753483499036178,0.09879103985146209,0.13515940194606746,0.11442681746887928,0.12055708315479008,0.09868838262674184,0.07032741050256297,0.06844011767789737,0.051559297799026904,0.15192046326170006,0.08519194102838279,0.17643517905701045,0.11718305944633023,0.08020745667160989
parrot,0.09839542320881456,0.11367089449815748,0.0741620412156746,0.07004245845158419,0.1277216240113529,0.09487692129157388,0.0895067996937936,0.0611456264328748,0.059421288945836426,0.04649525964724566,0.09487692129157388,0.0611456264328748,0.08844076811424284,0.11383305259169374,0.08923488892162568,0.12656370856332777,0.09898150988638021,0.09302180455944364,0.07703731437960115,0.13943540127923648,0.08146865078738019,0.11126634358851739,0.06641374776839493,0.06104704427685814,0.10100963660927531,0.1408488630527367,0.05231945321389231,0.12042276522791495,0.08271007448385437,0.12123260025354665,0.10753498499904668,0.0810437880505297,0.1167296928424224,0.14316859714991004,0.06386777781396391,0.1155753742449861,0.09217574981977295,0.19050426004170606,0.07269316880351129,0.05787206706477155,0.06328736767589416,0.12322877007550503,0.06924794273809742,0.08228833479091635,0.07142453135979054,0.10000000000000009,0.03092768880041663,0.04500628954270758,0.01902344035607806,0.0,0.09568494744048761,0.061028931933115205,0.05302024188058596,0.0988748615472349,0.047709528107551025,0.08625211070909433,0.06812256751521062,0.08692268962734107,0.14634095434197703,0.1095546860458767,0.16329728781876884,0.08261735949991456,0.11775518628328052,0.12586676593834456,0.07277036423474648,0.0703001505741554,0.025177282984778615,0.1310143531554917,0.08015891542690112,0.20434914168618057,0.14541154432590853,0.07289493069889386
pea,0.13835956314467113,0.21242466132480575,0.278761353513842,0.19731992549121868,0.21855763237904524,0.10864525898142918,0.0822914107809779,0.055430050562410016,0.15572516323178265,0.15261682077870786,0.16186046740044835,0.10864525898142918,0.12857142857142845,0.16411144437828618,0.20075640598085154,0.2167432577625934,0.19498612603377663,0.22529922529883806,0.20391583359546706,0.13732972695241197,0.145533874544718,0.2124089732175941,0.09080112226313308,0.09475368022239417,0.10200222717425411,0.22955351499306453,0.07947492580932891,0.2283369144984495,0.15725603454883896,0.13911382866258104,0.23549042789200558,0.11877037239681021,0.26146300485088536,0.22432824811866015,0.16072593726426132,0.26131859085580944,0.20277770961814545,0.24146727109079424,0.07531215048124562,0.15108200354458123,0.1416666666666665,0.1620921576695885,0.11022355186284338,0.22529922529883806,0.16381719661770788,0.24781271329162047,0.18047092365386797,0.18983727784868032,0.096144036620326,0.09568494744048761,0.0,0.07531215048124562,0.08085496998194208,0.12090783742372602,0.14267859002588756,0.19816624852105436,0.1607413337488125,0.22435143560782322,0.23114607132670273,0.2221825406947977,0.3400000000000001,0.23141215679190408,0.22529204612763687,0.11346709363983243,0.11021552165119919,0.22230034465309056,0.10289104938489024,0.18572263997602223,0.16517024096080657,0.3633516662101193,0.10904545570494995,0.1484083529453022
peeler,0.07130956226921581,0.1418758685150392,0.11728333395021606,0.11375700065781669,0.16569414925460835,0.07276994027944228,0.07073176874004927,0.054408948997847095,0.07018597958833028,0.08207857071166469,0.10949192284263276,0.09113093156103758,0.11277285227411593,0.13983295064820223,0.18819671251406955,0.2418007125553706,0.1817453234508455,0.14114354598562284,0.14075984102600803,0.17048493799374687,0.1414048330084976,0.11608310461995863,0.07354878995522218,0.09847418050008483,0.11474666372401932,0.15820724101886918,0.07914031915858877,0.12418072578869355,0.09536886637552378,0.14361640771038975,0.1427121960636588,0.1270733352675253,0.16342286443819232,0.09850212828958238,0.05045660812092201,0.09815478501012842,0.08503755762376353,0.17492084741624003,0.05714285714285716,0.047320599983558975,0.08566313387138058,0.1257995157776759,0.08402669678719288,0.12361586325063556,0.1590702376856563,0.18933553750747212,0.08721668907223312,0.13197741765366278,0.08012537020448962,0.061028931933115205,0.07531215048124562,0.0,0.05765551081942544,0.1531187850661745,0.05906159640225184,0.12013390077462316,0.10132905023519079,0.17323244324833897,0.23016839981675685,0.1802439387232322,0.2685305070971048,0.08812547380949853,0.07577752022674411,0.13575938880393568,0.09984996907152999,0.12439072749016045,0.0650870358164013,0.11428571428571432,0.06545843738282775,0.26155323412071807,0.1802439387232322,0.12349901982144473
pickle,0.10566367902792362,0.14003337283700157,0.12444142988246731,0.1216911890722967,0.18042339359899573,0.11491676909084325,0.09624219058691319,0.07997927313390285,0.07057843181328205,0.1159028364953425,0.11491676909084325,0.07997927313390285,0.06834959542387331,0.0885630807024953,0.08811118076928226,0.1000918226804407,0.07152330911474036,0.16064467299395335,0.12444142988246742,0.12104206596195444,0.10767378626384938,0.12494349917664371,0.10369276023795826,0.03197337126823252,0.06418345820853821,0.07890274696315236,0.04547170158797109,0.10674606348798799,0.10207048336345892,0.06044764877647435,0.15509270792816887,0.06062478717406683,0.17053122402240795,0.13635379138066495,0.0987348995748818,0.15441458742216052,0.12949970562551183,0.23471012145214987,0.0938995296340629,0.0692201451705069,0.08814977180748218,0.13117002863186356,0.06788676331515497,0.14952738389453546,0.06659060485726509,0.11220647676304929,0.062350496705541825,0.0948404406213692,0.055096930768253616,0.05302024188058596,0.08085496998194208,0.05765551081942544,0.0,0.06284184219088618,0.05654096934274011,0.1370005766128719,0.1335995148155923,0.12398899597153701,0.12241326276807374,0.1891303566268736,0.22966892722296095,0.13243756604927415,0.14367816091954033,0.11308591583302063,0.06986185232948872,0.14006764143294026,0.0677808278698897,0.17846890686821704,0.0851590374284581,0.20554135409441732,0.11485222135605289,0.07132989661584321
pocket,0.16432834950680764,0.15214925845797944,0.19457507154547138,0.1616280048829989,0.24925925907870738,0.18364712329279698,0.1882138931649453,0.1025908092935004,0.08329702050387122,0.19812618316659225,0.13732922957891314,0.056272915579616556,0.06744112880876174,0.08737449922791529,0.08939901200619793,0.10521954634254282,0.15256242748843996,0.29254769874338893,0.21826404002942812,0.18144158498743723,0.1323298154253174,0.15252884742705852,0.22343565464633552,0.09121076834915443,0.09743031591348328,0.11209235669667106,0.11274933617493665,0.26207258928796895,0.09607307690207978,0.07553250380819143,0.1848602901069487,0.047420655584319515,0.13887188532068906,0.25379749275536334,0.16332919405656476,0.2663893839764968,0.13445986163901302,0.2782362574393671,0.14110628556356697,0.1752812692508524,0.14774480938356271,0.2055783018672993,0.10493778784021779,0.19306221887917807,0.10293961101715832,0.18714834449770978,0.11775000946052339,0.15566830835882883,0.10292918355633252,0.0988748615472349,0.12090783742372602,0.1531187850661745,0.06284184219088618,0.0,0.08679026494346842,0.2792111135091836,0.24684899608461897,0.23145342849615957,0.14053539472907983,0.2614510541240035,0.33850490736834826,0.17845807807721448,0.25713072856594676,0.16100781243859075,0.07140232317256079,0.22512687009803045,0.0757485562165977,0.2251937820818194,0.18187290550030988,0.34565352621377754,0.2122144577322702,0.08918447992133904
puddle,0.048564201554612496,0.06249704085995822,0.07222222222222174,0.06334483753989706,0.14526044309103858,0.09298050418874049,0.10409074138709473,0.08211799525686914,0.007757361052522338,0.08687208508513755,0.04953046846125497,0.03866795952938362,0.061028931933115094,0.1079603332670177,0.13478202137401551,0.1739449994671507,0.1472980639660909,0.17562340268931198,0.12499999999999978,0.168615612366939,0.14933381470667484,0.070735191861091,0.12582168544868966,0.09288526477785453,0.14022151247018988,0.07678604679483647,0.0894979434889005,0.1585379276259763,0.07906133791458603,0.1419013265752399,0.11438865288261191,0.10059877756222779,0.08979180161828071,0.13888888888888862,0.05576939862582864,0.10690240265374662,0.06129146753628156,0.16546642908044984,0.0928677665913924,0.04780954286095318,0.0678330701075126,0.10409074138709473,0.08889825871161705,0.10303678405818228,0.10820343101793695,0.11671608404178646,0.04617818481390745,0.11220395462594102,0.06821456253066727,0.047709528107551025,0.14267859002588756,0.05906159640225184,0.05654096934274011,0.08679026494346842,0.0,0.14406741483176844,0.12335024313969101,0.17442944177816166,0.18759615953640374,0.19748312582642025,0.22432824811866015,0.04766634316569773,0.115507158758819,0.1899761646337892,0.10421106785958023,0.12688997432829419,0.03830018065917562,0.10413648998777258,0.04571009852289343,0.2202682183108431,0.23212414197779774,0.09254629747726395
raisin,0.14784545934639193,0.1581756388692419,0.1458561976638858,0.09216735713025836,0.10847523046926777,0.11687607163156488,0.07232060315931577,0.16933887925741242,0.15645228534034883,0.08041001179952989,0.16933887925741253,0.22180168688326007,0.17844902512403127,0.17111080747723706,0.20025238252639566,0.2313925103604827,0.10984527944074518,0.0359253979274643,0.03405727065654107,0.15882166366428685,0.21180353306242394,0.17803804473594653,0.05618620622814707,0.09741135877355123,0.20252635869415747,0.17011772022254512,0.07624828508698178,0.05906906332722961,0.20274027870560107,0.21741932978154366,0.1740700866884577,0.23398767882512295,0.1986376380326289,0.11902445518212312,0.15335025093410937,0.09437154022921712,0.20577633701664533,0.19726828777606442,0.1382754698308165,0.06164043344090786,0.09903243088602098,0.11165683200061693,0.12759737097210533,0.13608899294798749,0.15007828799998812,0.09180680912423667,0.08574996212772257,0.09619887715037367,0.0982391320927305,0.08625211070909433,0.19816624852105436,0.12013390077462316,0.1370005766128719,0.2792111135091836,0.14406741483176844,0.0,0.022345377732609917,0.06918197427445272,0.17761296227423418,0.14023208717068003,0.10615253933494606,0.1093455967371838,0.09816560256045115,0.2231125616215235,0.1568622067252896,0.07524749866834979,0.14966859654457842,0.13827546983081662,0.09568721462108676,0.18984588264987878,0.205295604898304,0.1177598217143897
raspberry,0.12130868500946224,0.16028021811940207,0.14934255398999685,0.10953489646845993,0.08686982596505699,0.1183238457910587,0.07334123464368747,0.14142453105417507,0.12632532008617658,0.06184386661508656,0.16452521631729145,0.18762590158040782,0.14833849631652896,0.18091557250537071,0.19174689245298637,0.22238176638344498,0.14682371939236272,0.0444017630352781,0.025288343113538114,0.12824903284038836,0.18874116847670608,0.1483990822501179,0.04587631793499991,0.10391660850873774,0.19560908287869128,0.15974526501944986,0.05955601063541771,0.07440175336210597,0.19196134492882178,0.2202239616295263,0.17584852336448653,0.2225776153309198,0.20556119723732513,0.1257131804897188,0.14425215218614362,0.10653405660183168,0.1791375969057054,0.20749912076398913,0.141269981335849,0.07437044243380964,0.12456639123798552,0.1310769832640185,0.14307079247915355,0.1693646094075879,0.14834203796793433,0.10236478288210582,0.08460185417404176,0.10534725573796344,0.07225380178010643,0.06812256751521062,0.1607413337488125,0.10132905023519079,0.1335995148155923,0.24684899608461897,0.12335024313969101,0.022345377732609917,0.0,0.07204738925692578,0.15360472881848952,0.10778539511363694,0.09128544412802464,0.11028412663765053,0.10319949779157811,0.214023689415067,0.14248928104901948,0.07604515992276739,0.13105798968656435,0.11730542267545419,0.06760547797829997,0.17285425352993344,0.17326903583924147,0.09774152718924611
recorder,0.23562578589802885,0.22491516064658734,0.13296242743825204,0.17311249946859308,0.14738193522346965,0.184608805526166,0.14683919162338976,0.184608805526166,0.1908739410392868,0.09243027742671472,0.22146264482441824,0.22146264482441824,0.18873491989593738,0.18244613828529876,0.10443189137955622,0.09970151120784909,0.06956599693865584,0.03251595710844546,0.04578745411003271,0.226270671138461,0.16427605585437977,0.25076794391197266,0.12612656514401266,0.091675034846873,0.17449860554695662,0.16012507683344224,0.07583381056371552,0.03665539319162325,0.24539896455715604,0.20248437315626733,0.2091250572285447,0.21252938300660507,0.2376218388983169,0.19893267752447197,0.19573479126645266,0.15722302049970494,0.24157383066527438,0.31886888771107347,0.19234845612120977,0.1448545126787938,0.15740557737159344,0.2021046690890811,0.1565011071955369,0.19083152776342716,0.06626889444432871,0.0518043315360851,0.0914070672222892,0.09194794477949153,0.08808066204019604,0.08692268962734107,0.22435143560782322,0.17323244324833897,0.12398899597153701,0.23145342849615957,0.17442944177816166,0.06918197427445272,0.07204738925692578,0.0,0.0864576501183697,0.059771954801167815,0.0650664625630013,0.18757200852370592,0.18158141492150537,0.24472869688047982,0.16242711984260993,0.09644317783411172,0.1483721098513825,0.26881250761269293,0.1563207849881506,0.1322583326989304,0.14791833403855847,0.12534979013990233
rock,0.2515448008162511,0.22512106537604126,0.23067818137917018,0.21344426727450316,0.1553469734986649,0.2579192567887971,0.19546598040051832,0.23786302048579167,0.17718483643747196,0.22014411678322243,0.2579192567887971,0.23786302048579167,0.17084380241114983,0.13779250784350505,0.10647490422809402,0.07339688660830834,0.1061969968168639,0.16714945558911143,0.09220025402742082,0.18983727784868032,0.2316261550005334,0.23018735503900345,0.21218564340772206,0.10828596503479859,0.21029349525512742,0.10737205942448225,0.08259892099253952,0.11985213604872347,0.24925925907870727,0.16567767020173785,0.30847507291344356,0.2071833059423559,0.2332338859796388,0.2511934298757257,0.3011682599754065,0.2861512022895448,0.2788853058988081,0.3603978509331687,0.2509746592811689,0.2114412727575956,0.2210956931741106,0.22554201851638678,0.1863709303029465,0.301171382275921,0.09608640985056682,0.0826350554122739,0.13299188165019304,0.1803989581701384,0.12753483499036178,0.14634095434197703,0.23114607132670273,0.23016839981675685,0.12241326276807374,0.14053539472907983,0.18759615953640374,0.17761296227423418,0.15360472881848952,0.0864576501183697,0.0,0.13653709875977782,0.14069266795337365,0.23770409857961716,0.2576803914391601,0.2999292822142965,0.14046176923347187,0.21324021665613113,0.1857743352025617,0.31339343767440486,0.193593680306135,0.18316299938646896,0.1791772420308999,0.06433259923812429
root,0.2630712564542127,0.26137491898170795,0.17246461416153636,0.2290364551601446,0.1555166230688474,0.20979447055777833,0.18179908560402602,0.19098005319010636,0.2160705040978148,0.12908373213547808,0.2474233052931223,0.2286088879254503,0.25248711703136406,0.25339477979409364,0.1427491427487142,0.15384615384615374,0.18461538461538451,0.08401295966344813,0.10510708275608027,0.29000000000000015,0.17320165359503936,0.2656119263654745,0.15281310694218553,0.18531987645229508,0.23651176452136113,0.24839442426507574,0.1088218622057412,0.11691146490018212,0.265646296176808,0.28058183231169376,0.27696100511255006,0.26632239486077525,0.2610030413767801,0.24944465005348648,0.23402722912998697,0.21651004968656273,0.24639364704690314,0.34545454545454546,0.19976194018220284,0.19356904675419273,0.20450487116513383,0.23822673487271395,0.2161198528433167,0.24565773148754544,0.11996944285291677,0.12150697213922046,0.15109129181516734,0.15576823518226168,0.09879103985146209,0.1095546860458767,0.2221825406947977,0.1802439387232322,0.1891303566268736,0.2614510541240035,0.19748312582642025,0.14023208717068003,0.10778539511363694,0.059771954801167815,0.13653709875977782,0.0,0.09490332008121904,0.21816067681861429,0.20151004583867704,0.30347396685300754,0.19979013946620094,0.15341771180786679,0.14125161451581492,0.2973519474770562,0.1997968709126744,0.17626939470980973,0.18000000000000027,0.19370962633387057
rose,0.27786325292124814,0.27874679510797995,0.18350341907227397,0.23745392921665787,0.15958084991708632,0.29489848844799627,0.23191781119712274,0.32150609265750585,0.24100544977402683,0.18217669912363665,0.29489848844799627,0.32150609265750585,0.27142857142857124,0.3107585593996395,0.16483534557549662,0.16235042844055125,0.16235042844055136,0.11099911099866677,0.08144134645630818,0.2221825406947977,0.2354776772242213,0.22971866611391079,0.16727579422230876,0.20790947019459494,0.31581122070419365,0.20101845999280765,0.13507711149869828,0.11664883633375123,0.3360199060081761,0.3179992668625642,0.3119413851028049,0.33197108875242065,0.3311363062800472,0.2379365244674556,0.3071109482065413,0.22343749295097926,0.3202630997796819,0.39574511425876846,0.3237357518444931,0.185381720573083,0.2583333333333332,0.2518679979192755,0.2998480408101063,0.3141993141989713,0.1443710849111428,0.07878186234591722,0.15171551746628442,0.14719713457755823,0.13515940194606746,0.16329728781876884,0.3400000000000001,0.2685305070971048,0.22966892722296095,0.33850490736834826,0.22432824811866015,0.10615253933494606,0.09128544412802464,0.0650664625630013,0.14069266795337365,0.09490332008121904,0.0,0.2314121567919042,0.21216140284166463,0.3667622097427373,0.265711838255844,0.16090300344149255,0.24325503485528166,0.29613312947079884,0.1589863168197756,0.09243748161868082,0.2363246763185285,0.20614337986426468
sandal,0.08712907082472321,0.0721767503961398,0.06418079964259293,0.039428937391445706,0.15505455423198444,0.10305784507361315,0.12572314562756426,0.12099668817214082,0.045567106203725505,0.08989685656746027,0.08511900197508537,0.10305784507361304,0.10427732558454972,0.11017481699775133,0.182643378012185,0.266567239041852,0.19322396294603705,0.14376531843657303,0.11922898789891123,0.2276953027110703,0.19146534138743787,0.07805478697176793,0.14640857953301345,0.14000794213763834,0.18555253372321467,0.11984639533764385,0.13363410261765263,0.15800811879063037,0.07025440174725428,0.17838158602559429,0.07866485604391271,0.15672595728843208,0.051130649133802275,0.10087959181347173,0.05912907620753016,0.04865619534710375,0.043838633776367875,0.13321582795855247,0.10673515801746791,0.04609933924530918,0.07297518911304202,0.12572314562756426,0.09525215370404116,0.058141850280230334,0.17840454081798218,0.15099370537569712,0.05488906878375388,0.10881265940709284,0.11442681746887928,0.08261735949991456,0.23141215679190408,0.08812547380949853,0.13243756604927415,0.17845807807721448,0.04766634316569773,0.1093455967371838,0.11028412663765053,0.18757200852370592,0.23770409857961716,0.21816067681861429,0.2314121567919042,0.0,0.061616142869622914,0.22204079666591414,0.10889744021866554,0.08243124882295494,0.07423867685829011,0.06951578960152915,0.0786066220140551,0.2876638066355319,0.3516454393129972,0.11445745101626759
