,baby,badge,ball,baseball,bell,bike,binoculars,blind,bubble,cape,cheese,cigar,coconut,crayon,dart,donkey,drill,earplug,foam,freezer,goose,guitar,hair,handle,hat,heater,hole,honey,hose,lantern,lego,magnet,mailbox,makeup,marble,microphone,motorcycle,muffin,painting,pants,pear,perfume,petal,pie,puppet,rabbit,raincoat,saddle,sand,satellite,seagull,seahorse,shield,ski,skin,spaghetti,stair,submarine,sunflower,swan,switch,table,tea,teapot,thorn,tie,toast,treadmill,triangle,velcro,yogurt,zipper
perfume,0.10687954820520362,0.20754713190321805,0.18315003382269301,0.1239343133394456,0.17192996977539787,0.14590692405220906,0.1736255752851763,0.20211807778737745,0.13378596759958394,0.11070633941523111,0.2786160280058839,0.23245184641122574,0.23058405834971363,0.2222974218430548,0.2921948415753879,0.23484848484848486,0.29714994402078754,0.14754786577290713,0.09332099281673989,0.18290542734034998,0.172228901756443,0.2291711832285328,0.23755257143454056,0.24630213787355826,0.23364827394406362,0.1864881677252368,0.30717745673962293,0.21860160839406495,0.27601068781333216,0.3269635549048385,0.2737007497667091,0.16691407506916045,0.10738828218639718,0.08375218949715557,0.15182038844135637,0.1487290900294067,0.17349697489021398,0.11516576159041036,0.14188366967896693,0.22273024058209967,0.12308753630965596,0.0,0.16649520600944245,0.1445141376936374,0.12249931534794312,0.1590515920359512,0.21468880979695282,0.2705114790241937,0.29417537178340003,0.24346002029498337,0.210916251557963,0.23395467942618398,0.2639671428907763,0.21612408753386592,0.21170268554847937,0.13545574216668166,0.26997669899996624,0.10758669039983759,0.1940559745321755,0.18425978475654858,0.19517564364627416,0.1600561698702232,0.21575033684088774,0.1760807228820218,0.2753920253670702,0.2467442403645742,0.26075546480154965,0.1981438851572378,0.22480626224858724,0.18528681380649314,0.22713358010040063,0.12308753630965585
petal,0.11531490780322717,0.10438249245074505,0.06406984717594877,0.030597141623618263,0.043598972153122695,0.14021146242078308,0.05789736828228498,0.04818537428601477,0.05381847580439103,0.10873147875162081,0.13106812454569505,0.13828909526735278,0.13516867115894093,0.12222770348959877,0.09159169949684409,0.18080430118524593,0.12413544765384976,0.06971302550904268,0.17165386995694165,0.15243424454790633,0.21194832834267296,0.12279500328981696,0.13485861070595873,0.04908974278652589,0.07026888273591447,0.07026888273591447,0.18833446980137925,0.11445656670783555,0.18806384401082132,0.10577579913974422,0.1680707028224936,0.07232000020548368,0.03126843318016681,0.08807956885368062,0.07391245016414083,0.11735205262809822,0.061459529782983635,0.08461263968269639,0.07203590189740228,0.07747295256961728,0.07541445508896838,0.16649520600944245,0.0,0.11651794554697359,0.05480249876063681,0.048369161162092,0.11538358062405485,0.048146178329373734,0.09102593956802574,0.03719925644573663,0.07635830348085404,0.11318613464894323,0.08012437190065136,0.16138725227458017,0.1039634170255006,0.03988489119795169,0.0902732008154461,0.058394126175063676,0.05523606141302617,0.10955466597163122,0.12664304154440298,0.021760165345768967,0.08029721858237049,0.05014549154958092,0.12016003176338641,0.08620128178885289,0.08568107217538201,0.05400579273691608,0.10632766611785871,0.1188114598774882,0.1827966894011368,0.07541445508896838
pie,0.05620762472933316,0.20493477445477026,0.17048493799374687,0.09534496337326548,0.15454545454545476,0.03925900690459072,0.10028830613608686,0.1519758888382715,0.10693119806813,0.056371480608658375,0.2911189695929677,0.11556417946366893,0.12565991271399768,0.08567541545122515,0.21855763237904524,0.13220498859570406,0.24993150997657076,0.09713905016506441,0.11929515407202085,0.2237404123822878,0.20820382896190504,0.10449926374823615,0.14021469585089508,0.1580778231065061,0.1283780804487521,0.1283780804487521,0.18778363013782984,0.11126452401816611,0.17655962325493546,0.3084874150296223,0.12953270562289076,0.13126881168509863,0.07051162695059554,0.04260350940636637,0.1136941511290912,0.0682266030833123,0.07128980957402697,0.12903702004303563,0.10060720071405571,0.25476703757496777,0.11193093361683493,0.1445141376936374,0.11651794554697359,0.0,0.11819856515664307,0.08506751654815414,0.11603819167229878,0.17545839858802992,0.2701995508002383,0.10805729009492471,0.13322185778246176,0.18694530656983688,0.24807938225859538,0.19401987592990866,0.2100260614872087,0.08519898215205379,0.24900722521235186,0.14000000000000012,0.12547107619334663,0.15655029349260718,0.22670562544182427,0.07891620965451296,0.14582914874291397,0.12561710072448562,0.2467894031490553,0.04476429739841015,0.21957022611239374,0.17800506347321332,0.08709036333740838,0.1189892168650829,0.1347878538984023,0.15096693653477622
puppet,0.1409604967920164,0.14186819404202888,0.15062589053478903,0.09901679655871665,0.146307937932051,0.11806368368727327,0.1092612289200724,0.13768188049227537,0.07759261456991673,0.08820980017545732,0.18819180552446912,0.20939175791858244,0.12606587856879303,0.19410021824186285,0.15997106590238885,0.1753608023751756,0.2803174590123918,0.13641396169431141,0.16562906127551502,0.23149798906506192,0.18018747586121164,0.1788632821006716,0.23771101983485887,0.1371805717329374,0.08957343910374527,0.08957343910374527,0.2697526355534138,0.1639689697546184,0.23802137096685283,0.21729043915244595,0.25068523815404564,0.0918936868707867,0.07319701876910623,0.07293311853000017,0.14048153145928566,0.15262581377195894,0.10690957594653094,0.09480364954324505,0.1203266875640584,0.1009581204804566,0.13944991541024698,0.12249931534794312,0.05480249876063681,0.11819856515664307,0.0,0.09008784583537532,0.17914853467835823,0.14426229508196742,0.17219462389137496,0.1115961649666043,0.14523403699686777,0.19246538611644648,0.18810855557631745,0.15676017621200455,0.1524156510742566,0.04919153812547905,0.18819180552446924,0.0895686484409497,0.1295797733670756,0.16221589291815086,0.1720241765410726,0.09152757322542626,0.11802215194394594,0.03664149325465116,0.2295453155478585,0.13966747708116667,0.11672800382828907,0.16690891129868135,0.17660114608217703,0.1984891316200713,0.20526530012886535,0.11709796516116244
rabbit,0.07725406602838625,0.09791101956249615,0.08949463823510506,0.04254158882909731,0.08616193339438827,0.1096044815332371,0.04503048423211997,0.049505909101152934,0.06096371881583207,0.11250371638290657,0.15928166986177883,0.07697380784439867,0.11361534909464188,0.060061502446867476,0.050378976529709796,0.13682388081223185,0.10109111059577536,0.04894775044256705,0.142166184250077,0.11352866578097043,0.17083737636306362,0.06141260845880636,0.11519075363521447,0.0613096773843389,0.09482643453357531,0.09482643453357531,0.17659485830666122,0.09991548293428709,0.1591603249220025,0.13202320030759795,0.13142244594758823,0.06361781616537676,0.04019168560998332,0.08578877072735203,0.040945339416390336,0.06652433797436219,0.047527090279506856,0.09511614452886263,0.07526606516168877,0.11996622046575056,0.054249269392593,0.1590515920359512,0.048369161162092,0.08506751654815414,0.09008784583537532,0.0,0.06538555343758956,0.0556214763594427,0.10050501539297418,0.03901842438767833,0.07246376811594202,0.10578507004019444,0.10772546480702139,0.16747061308130073,0.13669828271196904,0.052680956391946254,0.10013565668622537,0.06099034593100039,0.06018873051415008,0.06749519175968643,0.14853320456452135,0.02757517318031144,0.06441478576527881,0.05988955881038749,0.09764274017940877,0.05367163213557946,0.0971732340102972,0.059912664173380814,0.05798795371560839,0.08205885699082782,0.12477252921237392,0.10124309451594238
raincoat,0.11938654388875325,0.22661452008361005,0.13359091810305868,0.09370641634219723,0.16495307434655904,0.10912858157448058,0.07482101909567207,0.1140162459265619,0.14625917926559606,0.10466855680882936,0.2204293330799163,0.041387128525908645,0.053792824054592625,0.020808269356424658,0.10750188416070017,0.09878444738746694,0.09881680811858073,0.03392699366741059,0.12610006604154833,0.1523775540191401,0.13708792101369072,0.02766271246256502,0.051310713486661164,0.10832480427466817,0.14963691939494161,0.09073731208030544,0.09364038482160253,0.07017384769999468,0.08731203506883467,0.20887106641306774,0.05024361291356416,0.11094606163936116,0.088444010397841,0.09455518196558332,0.09820327074164192,0.028519265891599255,0.03118369891398587,0.1539834247573848,0.06389359464613353,0.23695200960957918,0.07357989944353038,0.21468880979695282,0.11538358062405485,0.11603819167229878,0.17914853467835823,0.06538555343758956,0.0,0.1395363996226222,0.20128529311344123,0.09546513225234332,0.07463916181939567,0.07991321872188117,0.16056282303039293,0.14719479606726915,0.11569422808840446,0.08354205831796646,0.12871513697167114,0.12756812830266018,0.09021867213021872,0.0870481700435789,0.1518893407913281,0.07329513665475795,0.09049041097386823,0.14712155717031505,0.07534279016775469,0.06306154724879343,0.10251272507468434,0.08699606207514432,0.03579540350438082,0.03404481267032944,0.037054215919807065,0.163596427432823
saddle,0.1721982969086705,0.09352274018524176,0.10592199003661995,0.06464686509229145,0.0838426650978108,0.20538411104496912,0.05420452783786933,0.0539616747148266,0.09053868313735647,0.20640482607863875,0.09977705167069839,0.11466450310698384,0.17876542357972014,0.12351045633604074,0.06710354554988907,0.2035535954563662,0.10233145425201562,0.1011655519675485,0.23898035259195327,0.11518417119382796,0.22987308338477452,0.12866278406315812,0.1530122442609544,0.033094418481672605,0.08957343910374527,0.11151142852293228,0.1963199396872768,0.12358099727899607,0.17908379745047676,0.08837357030696646,0.18378213441779956,0.10346192015905697,0.0640207516282062,0.17625945826040257,0.08181132882852016,0.14524128927323976,0.08096919018564186,0.12213033182118471,0.13511111298314982,0.1009581204804566,0.13944991541024676,0.2705114790241937,0.048146178329373734,0.17545839858802992,0.14426229508196742,0.0556214763594427,0.1395363996226222,0.0,0.05279961772186181,0.01717643370701627,0.05562147635944248,0.09475657162519802,0.048692852998513336,0.1795504417197883,0.13484913607061433,0.0839469388206312,0.08370164187910378,0.0895686484409497,0.035196857226156064,0.08336562401632974,0.14322501746424043,0.04734654335189081,0.10198619107019957,0.09879365498015724,0.12067671883179498,0.09408694606559942,0.10276322918525815,0.07748105431944352,0.09799505024276678,0.13190995405496542,0.21902693995347366,0.11709796516116233
sand,0.23784861005123925,0.08061589343235165,0.1724771236509124,0.12090179476506369,0.1280306321249597,0.2792419324845874,0.12165583647315259,0.06167443623162572,0.16712750622647143,0.26214944571838494,0.08776146292706022,0.19068527839543192,0.25369147549159865,0.1931298271316938,0.06231492060044774,0.24712039656896,0.1311106016671656,0.17279907030825437,0.3210897606509192,0.15287537085752756,0.2913476722500222,0.18607133532752196,0.2546163099101795,0.07901219880948418,0.13454412459747078,0.16117353614831775,0.35128638950678104,0.21069896081481243,0.310137192405622,0.03500520826197451,0.31783364032202377,0.09428512647706044,0.10891161618730882,0.23352856864895544,0.14539863698184596,0.22912185399231455,0.16557549245269731,0.15415295826596864,0.13559794613994536,0.035226393459491856,0.1724771236509125,0.29417537178340003,0.09102593956802574,0.2701995508002383,0.17219462389137496,0.10050501539297418,0.20128529311344123,0.05279961772186181,0.0,0.07789985040572811,0.14234199142120785,0.16628526962407697,0.06923696273582991,0.21157753260979106,0.10442977058991831,0.12309610299090623,0.07800490103323199,0.08253657814887105,0.1089262109147926,0.12662491443897594,0.1610119107401361,0.11511970041677655,0.11433163691476145,0.0988710540378982,0.13085920611209756,0.17008161327346416,0.1185411911694565,0.07730855011786408,0.17942283980375273,0.23845440660374384,0.30676093030585994,0.1182133284804805
satellite,0.14130357485209133,0.11929434435468855,0.12223836403804189,0.06163154346946387,0.10056197320496618,0.14273116756861504,0.047656116644564595,0.0648335531427835,0.09760343495050272,0.13800313628005634,0.11094488587068763,0.0795529053641576,0.12620586349297847,0.0798295236786486,0.06617006430339423,0.1558120958169632,0.1136484875385464,0.07719605546610875,0.20786057118971413,0.12453442309514096,0.20327836302703217,0.08471884635478844,0.11303386674553217,0.039086987869237255,0.05234407760909754,0.06670250067562633,0.16693002127079637,0.09067230785784741,0.15135734749246443,0.11605944906633237,0.1505106889543243,0.09143038856597718,0.048069509143387035,0.12460435072475362,0.08608781428134527,0.10344616529297068,0.04680695810545088,0.1191477560017643,0.09686816699778578,0.10457327164440444,0.10760900343867608,0.24346002029498337,0.03719925644573663,0.10805729009492471,0.1115961649666043,0.03901842438767833,0.09546513225234332,0.01717643370701627,0.07789985040572811,0.0,0.048041725567136706,0.0745992384399401,0.0714211314768659,0.13485818928152415,0.1089599265882345,0.05110745599625721,0.07938079897852268,0.09306665631500755,0.032212702319881936,0.0775153420048813,0.12351864398725765,0.034911740389922064,0.06589667616058503,0.06439184755947258,0.1175399131729089,0.037902641528591685,0.08143495187897054,0.0789136765841526,0.06622384669850867,0.10836597420519212,0.16685260122677825,0.10760900343867608
seagull,0.12322717305900044,0.14026261488820024,0.12474000707761701,0.06834909317332638,0.11899443878141602,0.10960448153323687,0.02436014839298839,0.08470939394925814,0.08818216174870652,0.11250371638290624,0.11703451759352645,0.04633393424587262,0.08591582875384907,0.06624530835182219,0.11250371638290624,0.0923684583647929,0.10922603267183117,0.03659642252623685,0.1807205130478261,0.1047949580546742,0.10554898080110009,0.06141260845880614,0.10406107758031136,0.06130967738433868,0.10635730797900766,0.06023381419727902,0.12513203695082742,0.0659500294601093,0.10605466123286578,0.17719671404623583,0.09625736278757158,0.10010023891218023,0.04501484296872671,0.10389196338621598,0.09028577211522548,0.07816852502665694,0.03584030611115718,0.12384261613112102,0.09080781196569399,0.181602827592663,0.13648846335845455,0.210916251557963,0.07635830348085404,0.13322185778246176,0.14523403699686777,0.07246376811594202,0.07463916181939567,0.05562147635944248,0.14234199142120785,0.048041725567136706,0.0,0.06953311342020241,0.06462041479769853,0.08361873238445305,0.0905324154773145,0.04746156772192922,0.12548394804717677,0.09710610185673108,0.04365246184284466,0.07785635629568977,0.11069023587850002,0.044991737242753516,0.08127217701275136,0.1179658795016374,0.14166016748773014,0.07762931233467851,0.1118533440263898,0.0994952888397651,0.041461426587812045,0.06590739992908257,0.09583938968220429,0.1129915507967797
seahorse,0.21145297845865896,0.21606142284928143,0.16245874677982086,0.10054057162189523,0.18329522938272058,0.20401687972637916,0.105512700951373,0.1659000835490385,0.19150481491042937,0.17121123829941343,0.10879575014924758,0.06113402474510432,0.13391043905699018,0.10800742268017738,0.12311189052214733,0.21233243247450362,0.12161997048284545,0.08858491932010826,0.1641934266568248,0.0678884027669181,0.13444950699047642,0.1011221276794283,0.05809337045808993,0.12369176571071383,0.12028380448000109,0.08182626587803399,0.11678062646458842,0.12561304212553792,0.07382595992509078,0.22516788592428605,0.1350461175102523,0.19390016344971073,0.11124308531585136,0.17987356502768137,0.15663397303067217,0.10031184615207345,0.06616336942767176,0.18263839398945048,0.1490499100404291,0.1862886628377014,0.10368392199244036,0.23395467942618398,0.11318613464894323,0.18694530656983688,0.19246538611644648,0.10578507004019444,0.07991321872188117,0.09475657162519802,0.16628526962407697,0.0745992384399401,0.06953311342020241,0.0,0.10507469577867379,0.10608321779527752,0.10696543049431895,0.09045286072648595,0.05948009995987791,0.16185102590841227,0.050935762345323154,0.0756176687748823,0.05655698298372769,0.10932689692946151,0.12152446416994134,0.15863741425769906,0.08613237853986766,0.11607111480315169,0.06056446855974407,0.12127396815844049,0.11292951277600327,0.06179870898164175,0.128509404569621,0.12327553025490068
shield,0.1913075266310954,0.08298086584344344,0.14739499946617296,0.0881157938477799,0.10160133984143871,0.23555453860551245,0.09503332485907146,0.08209571999507748,0.14997867691874933,0.19755112826406263,0.04000705236054214,0.12970280267702572,0.22008624833885249,0.16131681398579167,0.0972450192970703,0.21548593673388117,0.0854184394052222,0.10364360278781293,0.30051206857698876,0.09602765976893157,0.20772964987177012,0.14346330897802895,0.1790599402910772,0.08535358348611966,0.13574880151306845,0.10831225552935642,0.2601944526972899,0.17667316642660036,0.2365777165856483,0.10556457123969376,0.23021985138410073,0.13917153797888315,0.08764093602762679,0.20311778778360945,0.1488459080502429,0.20113893109641612,0.13101500735709892,0.18832319527308727,0.12788802482366757,0.10375625966604718,0.14739499946617296,0.2639671428907763,0.08012437190065136,0.24807938225859538,0.18810855557631745,0.10772546480702139,0.16056282303039293,0.048692852998513336,0.06923696273582991,0.0714211314768659,0.06462041479769853,0.10507469577867379,0.0,0.13067566279923137,0.08826983960739099,0.09030774222499072,0.07016389888324781,0.11201755619110321,0.09503332485907157,0.13713302809408778,0.0815561695857353,0.08139225410573914,0.08748712964578298,0.12337796031231318,0.1254626499798407,0.1591781000845024,0.11802165169314427,0.07288758931970807,0.1398050401736628,0.15772591098524147,0.2255108912213335,0.09148647484100403
ski,0.20745755530799603,0.2088805319398036,0.2911284874459247,0.1723597691168255,0.2672907962999169,0.13507203107166654,0.13892312153787278,0.21922816013269553,0.2350975487213003,0.09039657541711388,0.09210704426119976,0.10095965613071767,0.12999909625897965,0.16176931263994432,0.18575822476854542,0.12426362904174071,0.23348244255236295,0.1220375096594255,0.2670660461156563,0.14096773912648097,0.08262103881992067,0.11517462815949464,0.19967637924172155,0.2050952982707167,0.13270377424428903,0.05645795219983096,0.2697973163635812,0.17884120991487729,0.20259317797122134,0.2959173827924203,0.23848791724539298,0.18583712681209075,0.12296288883006279,0.14710830115267004,0.2608291571014897,0.1755109343440754,0.12419679259571548,0.24020553963546554,0.1350444241765082,0.1792175237971434,0.1940228007946816,0.21612408753386592,0.16138725227458017,0.19401987592990866,0.15676017621200455,0.16747061308130073,0.14719479606726915,0.1795504417197883,0.21157753260979106,0.13485818928152415,0.08361873238445305,0.10608321779527752,0.13067566279923137,0.0,0.061314814384688554,0.05954073223059886,0.1479773799989721,0.18406950402780875,0.1571469708174944,0.17786400713806738,0.06789396269782022,0.16026330015008106,0.08040169818996279,0.11195559666972232,0.24325101149123207,0.14851485148514854,0.11424007181765794,0.20253235629175936,0.1530902185506351,0.17231086334862822,0.13908173720751116,0.11633825147368704
skin,0.2008298246382848,0.15816989444651564,0.1991251282353218,0.12201448530522963,0.17028333024693554,0.15788033708042037,0.10715244971063875,0.11036584422787044,0.19799865071507572,0.11795401758779378,0.08488338248870164,0.10694511086477165,0.135294117647059,0.13328040531408947,0.11795401758779378,0.12673650794292624,0.13967692792606456,0.09507710333067132,0.2508426050466612,0.14312107852502776,0.14315295926806626,0.10185376097950138,0.17040052186754184,0.12680391899584953,0.12580312086679324,0.06703358277380456,0.2677704951482387,0.15607838785517114,0.2218402532802508,0.14072494665038005,0.22484628591112987,0.10128810332271021,0.08431145766577619,0.13884362368760572,0.19056818247459573,0.1543043254073585,0.10653744842056301,0.1718653540420616,0.0593598341721594,0.09683594444269761,0.13924663315011232,0.21170268554847937,0.1039634170255006,0.2100260614872087,0.1524156510742566,0.13669828271196904,0.11569422808840446,0.13484913607061433,0.10442977058991831,0.1089599265882345,0.0905324154773145,0.10696543049431895,0.08826983960739099,0.061314814384688554,0.0,0.05896417183070313,0.08488338248870175,0.1026509630485768,0.11856544691197779,0.12867016218052651,0.06937955859969225,0.11972520146818222,0.07638941283442591,0.09813028437738358,0.13627506621281626,0.13763068313390092,0.0881277265543482,0.08901226756412994,0.1287361639141975,0.1596569328017069,0.15669098201852716,0.07936813806490273
spaghetti,0.08701876816588061,0.10010774278671475,0.12840093701162114,0.048267949207356664,0.10924157676158575,0.06775713375128423,0.04863511857533265,0.08717635163220905,0.08102587623486612,0.041137074189628975,0.09624104368453856,0.0786128014075772,0.07891546147386841,0.09137487427403745,0.10506126924365355,0.09809889151956308,0.15917808375793818,0.052537598646452355,0.1530228167481157,0.12245057367290568,0.10651282732705536,0.07146089261163602,0.13422507356101276,0.0915990580717736,0.06979439249398456,0.03657276365448392,0.1968726445319029,0.10093004325745258,0.1521091350185928,0.18191726867952795,0.14896063081446198,0.0715318573513376,0.027279233828404803,0.05030514592052271,0.11375338033584481,0.08721219519396028,0.04459037977616642,0.10252884587852484,0.05221241365608509,0.10222743890620933,0.08609030288597175,0.13545574216668166,0.03988489119795169,0.08519898215205379,0.04919153812547905,0.052680956391946254,0.08354205831796646,0.0839469388206312,0.12309610299090623,0.05110745599625721,0.04746156772192922,0.09045286072648595,0.09030774222499072,0.05954073223059886,0.05896417183070313,0.0,0.1023269625822858,0.06785678276157125,0.07096762752896335,0.10445267432071015,0.07870094956896834,0.040328402472730285,0.04685549552539359,0.03788794646655613,0.15348503145272796,0.0638547655689905,0.07215557990062216,0.09301289445098049,0.08193062004194318,0.10034258817780173,0.10649205336856638,0.052241795585452167
stair,0.23037635892001163,0.16049126806885705,0.16436396026833022,0.10024613784649039,0.14500397772689133,0.27217550794431933,0.15160769964228515,0.1208883073136694,0.21450214661930112,0.21352185731408801,0.06896551724137934,0.12022882092196996,0.22484239457866484,0.1635877959719163,0.06347010640690742,0.28293569250884276,0.07516440820343562,0.12148332523787264,0.2694784462055262,0.07328419790183827,0.22349780101751782,0.13413912293188357,0.14348892805181024,0.13713195492996433,0.15294955063037363,0.1260590601741951,0.2649172985438677,0.2227627531368379,0.2208105491989456,0.13089081647389222,0.24554039156386032,0.18466368995245008,0.12829477019472701,0.23305019985640985,0.18016899229684236,0.18988351130578618,0.13468293028793887,0.22122542350360297,0.13920455315235958,0.08965169414444529,0.08217025144226475,0.26997669899996624,0.0902732008154461,0.24900722521235186,0.18819180552446924,0.10013565668622537,0.12871513697167114,0.08370164187910378,0.07800490103323199,0.07938079897852268,0.12548394804717677,0.05948009995987791,0.07016389888324781,0.1479773799989721,0.08488338248870175,0.1023269625822858,0.0,0.1437278642608124,0.10018998446909011,0.1301435484486999,0.06453491776954545,0.1132135580606145,0.08599232712225136,0.11543058260688666,0.07101275184404465,0.1479773799989721,0.04998860284051865,0.06249306575146907,0.17619534439137363,0.14310101991601976,0.2240568214559321,0.08217025144226486
submarine,0.08894030826473209,0.0923591672979236,0.1021719328873496,0.052470317087638496,0.07272727272727264,0.14600800613741394,0.055646122852762825,0.03988074770769845,0.05606019036315024,0.13009245868610686,0.15776511238768431,0.15374126524221554,0.15633851226789275,0.11649534526747596,0.12272036087836202,0.15066871224260403,0.1485709032166478,0.08687926664421297,0.13530796945252954,0.13668326236908634,0.19735730607097224,0.14207272121334513,0.18643971220299715,0.06718849719186748,0.1379563433009635,0.11879981759654057,0.25190597512694857,0.10421106785958023,0.22802464680150192,0.09406490806206336,0.20547951654169894,0.030253557229877548,0.0304474729398454,0.07267879183339165,0.052216288779664,0.10046789709427029,0.08746942961629134,0.02762352237681376,0.048967422764623625,0.08979180161828137,0.1021719328873496,0.10758669039983759,0.058394126175063676,0.14000000000000012,0.0895686484409497,0.06099034593100039,0.12756812830266018,0.0895686484409497,0.08253657814887105,0.09306665631500755,0.09710610185673108,0.16185102590841227,0.11201755619110321,0.18406950402780875,0.1026509630485768,0.06785678276157125,0.1437278642608124,0.0,0.0751055360788272,0.08769725622669755,0.1701231102302505,0.04998164032428842,0.1038207462220736,0.08943573937515403,0.13709853952998585,0.1343176445173092,0.1525020424189275,0.06292577235946317,0.11111430114431864,0.14582203259508042,0.20088044839227415,0.08265393142837885
sunflower,0.15072158011557757,0.14628875942258524,0.0839904067518552,0.049861924346383146,0.0967502310040752,0.1551259852356992,0.03773584905660343,0.07392137714993874,0.07866272989262324,0.16288797645177178,0.13875327084898625,0.0793820965239268,0.11505375546541197,0.08745785506518788,0.10550529741822379,0.16869409960486614,0.12130714882006588,0.06986883072568173,0.12018825957083268,0.09981183082002798,0.16069839766809568,0.10540737346902906,0.08990581489842342,0.04284663838442693,0.09218384495029874,0.09218384495029874,0.10942531809220668,0.07311750861760669,0.0877282274690464,0.14094843598962803,0.1146092221823447,0.0980916992396833,0.04610596989907856,0.12098143322203381,0.059361619190679504,0.06554802883827482,0.031015404202309638,0.07131898457058006,0.10940066732327014,0.14304608200203128,0.1108004436274106,0.1940559745321755,0.05523606141302617,0.12547107619334663,0.1295797733670756,0.06018873051415008,0.09021867213021872,0.035196857226156064,0.1089262109147926,0.032212702319881936,0.04365246184284466,0.050935762345323154,0.09503332485907157,0.1571469708174944,0.11856544691197779,0.07096762752896335,0.10018998446909011,0.0751055360788272,0.0,0.03846797711007943,0.12202855899088816,0.04833553560554493,0.1280438788054704,0.12198571144366288,0.09596806679595193,0.0796956113791022,0.08991434167924173,0.08731335497535309,0.06973073614673564,0.06627142241239425,0.15267183509903992,0.1108004436274107
swan,0.1830175537624339,0.16432671756032646,0.12648210682311922,0.09962486636756984,0.15498545173656364,0.16000082031129848,0.04536421088080622,0.09396323870021506,0.11461464326903381,0.18785387986466007,0.1784689068682167,0.0745108242529513,0.10886721132099308,0.07602590162552658,0.0926805064113001,0.13658665529426894,0.1392584384072042,0.08165756576823624,0.1317568578755407,0.12585324252375252,0.1411615484628208,0.089143985974661,0.09292115955005154,0.061299078358897585,0.10968513970690341,0.10968513970690341,0.12926029764709857,0.07726142849289697,0.10146376402096768,0.15109065038399128,0.13517596190751224,0.0871290708247231,0.07244136578026417,0.13717727427886717,0.060816981676488524,0.06208759487909543,0.0530864155394577,0.08609730480441635,0.11851851851851836,0.16765610699256217,0.12648210682311967,0.18425978475654858,0.10955466597163122,0.15655029349260718,0.16221589291815086,0.06749519175968643,0.0870481700435789,0.08336562401632974,0.12662491443897594,0.0775153420048813,0.07785635629568977,0.0756176687748823,0.13713302809408778,0.17786400713806738,0.12867016218052651,0.10445267432071015,0.1301435484486999,0.08769725622669755,0.03846797711007943,0.0,0.1342493270085796,0.09519418808331692,0.15638155292744815,0.1436511614223246,0.09369410554076696,0.10935267439957286,0.11841080749759036,0.10859964404618128,0.06660310198318475,0.08393757288579362,0.13123460631425665,0.16007894886838425
switch,0.22486287133896588,0.15511534594357823,0.20852937630959523,0.12126507093218253,0.1941278136533423,0.20423725325134134,0.14937521043215551,0.1880214335925089,0.2253169312711908,0.14719713457755834,0.04688463319915959,0.11193605709408339,0.18992624790025014,0.18619439776442948,0.15183193275920204,0.22999977445004116,0.1673283981672984,0.12276319366109978,0.23489502101744908,0.08323294861616204,0.1203295833945921,0.141725631799135,0.14559428763995885,0.18497991431432081,0.1388822766043708,0.09070785851230767,0.2519629695740556,0.21509882890485765,0.1818609134115775,0.2450848592411563,0.23971525820052553,0.20615317058145155,0.12345349988251753,0.19010013475403909,0.23020488195074074,0.1831219066080101,0.1333421946895681,0.2274016081583472,0.15048215212716887,0.13805899412621458,0.12263333963001644,0.19517564364627416,0.12664304154440298,0.22670562544182427,0.1720241765410726,0.14853320456452135,0.1518893407913281,0.14322501746424043,0.1610119107401361,0.12351864398725765,0.11069023587850002,0.05655698298372769,0.0815561695857353,0.06789396269782022,0.06937955859969225,0.07870094956896834,0.06453491776954545,0.1701231102302505,0.12202855899088816,0.1342493270085796,0.0,0.148054464251397,0.11965145383356945,0.1356129744543083,0.14487051671912465,0.17424163138330384,0.0800275093216537,0.13955499150252404,0.1843991041591565,0.1396480176132343,0.17651375670285485,0.07354989009882862
table,0.055524749161583564,0.10423515470272104,0.06346459738332688,0.01789045484389551,0.03989838131527046,0.10279564060339008,0.031223239552048643,0.036373841032030896,0.03779345024747627,0.08988383945646428,0.15382973097386865,0.08867403338963187,0.1160265678609056,0.06365053417798139,0.09699412196071056,0.13631217467220846,0.09408278887297783,0.03519714280917774,0.14285075392107638,0.1253607143233506,0.1892480395027908,0.07892388319406729,0.10387436991144494,0.04495157030652375,0.09928554067860207,0.08080934664124007,0.1547838899458449,0.07479781971967636,0.15616630126245945,0.12882370199369753,0.10691823038090731,0.06469347729763653,0.018510944540878316,0.06210123980497484,0.04140532982732881,0.07022166966662913,0.03873130628217292,0.07654094388501398,0.05161409163778863,0.13583417712295232,0.06346459738332699,0.1600561698702232,0.021760165345768967,0.07891620965451296,0.09152757322542626,0.02757517318031144,0.07329513665475795,0.04734654335189081,0.11511970041677655,0.034911740389922064,0.044991737242753516,0.10932689692946151,0.08139225410573914,0.16026330015008106,0.11972520146818222,0.040328402472730285,0.1132135580606145,0.04998164032428842,0.04833553560554493,0.09519418808331692,0.148054464251397,0.0,0.06812047302004898,0.07815333785984635,0.11837280603383493,0.05469640074037696,0.12085437232072349,0.04665521500887859,0.05496469069590637,0.07479480591449861,0.13364262648240355,0.08228942959672725
